0.360 -29.7402
0.450 -29.7080
0.580 -29.7367
0.750 -29.6686
1.000 -29.6325
1.280 -29.6797
1.650 -29.8009
2.120 -29.9830
2.469 -30.1666
2.510 -30.1708
2.550 -30.1806
2.591 -30.1481
2.631 -30.1601
2.671 -30.1402
2.712 -30.1520
2.752 -30.2197
2.792 -30.2055
2.832 -30.2232
2.872 -30.2293
2.912 -30.2503
2.952 -30.2748
2.992 -30.2501
3.031 -30.2616
3.071 -30.2497
3.110 -30.2581
3.150 -30.2874
3.189 -30.3695
3.228 -30.2685
3.267 -30.1884
3.306 -30.1619
3.345 -30.3015
3.384 -30.3065
3.423 -30.3115
3.462 -30.3504
3.500 -30.2924
3.539 -30.3504
3.578 -30.4159
3.616 -30.3993
3.654 -30.4789
3.693 -30.5220
3.731 -30.4602
3.769 -30.3905
3.807 -30.3853
3.845 -30.4694
3.882 -30.4930
3.920 -30.4483
3.958 -30.3959
3.995 -30.3361
4.033 -30.2991
4.070 -30.4371
4.108 -30.5097
4.145 -30.4761
4.182 -30.5021
4.219 -30.5059
4.256 -30.4805
4.293 -30.4773
4.330 -30.5248
4.366 -30.5323
4.403 -30.5170
4.440 -30.5396
4.476 -30.6785
4.512 -30.7445
4.549 -30.6451
4.585 -30.5693
4.621 -30.6105
4.657 -30.6553
4.693 -30.6261
4.729 -30.7836
4.765 -30.4764
4.801 -30.4704
4.836 -30.6391
5.000 -30.6403
5.160 -30.6287
5.330 -30.6149
5.490 -30.5873
5.660 -30.5570
5.840 -30.5167
5.934 -30.2765
6.028 -30.1436
6.122 -29.9293
6.216 -29.7346
6.310 -29.7570
6.404 -29.9382
6.497 -30.0661
6.591 -30.1051
6.685 -30.0975
6.778 -30.0734
6.872 -30.0282
6.965 -29.9613
7.058 -29.9469
7.152 -29.9662
7.245 -29.9129
7.338 -29.8053
7.431 -29.6963
7.523 -29.5787
7.616 -29.5219
7.709 -29.5362
7.802 -29.5511
7.894 -29.6002
7.987 -29.6900
8.079 -29.7728
8.171 -29.8223
8.264 -29.8296
8.356 -29.8150
8.448 -29.7975
8.540 -29.7608
8.632 -29.7875
8.724 -29.8877
8.815 -29.9970
8.907 -30.0812
8.999 -30.1384
9.090 -30.0921
9.182 -30.1165
9.273 -30.0979
9.364 -30.1076
9.455 -30.1078
9.547 -30.0920
9.638 -30.0685
9.729 -30.1008
9.819 -30.1144
9.910 -30.0986
10.001 -29.9463
10.092 -29.9253
10.182 -29.9362
10.273 -29.9474
10.363 -29.9086
10.453 -29.8836
10.544 -29.8332
10.634 -29.8229
10.724 -29.8197
10.814 -29.8175
10.904 -29.7837
10.994 -29.7138
11.084 -29.6330
11.173 -29.4852
11.263 -29.3332
11.352 -29.3689
11.442 -29.4426
11.531 -29.4994
11.580 -29.4982
11.690 -29.5698
11.790 -29.5868
11.890 -29.5814
12.000 -29.5726
12.100 -29.5673
12.210 -29.5638
12.310 -29.5484
12.410 -29.5276
12.510 -29.4947
12.620 -29.4621
12.720 -29.4324
12.820 -29.4321
12.920 -29.4524
13.020 -29.4934
13.120 -29.5292
13.230 -29.5319
13.330 -29.5264
13.430 -29.5121
13.530 -29.5025
13.630 -29.4978
13.730 -29.5042
13.830 -29.5088
13.930 -29.5111
14.020 -29.5050
14.120 -29.4961
14.220 -29.4900
14.320 -29.4850
14.420 -29.4790
14.610 -29.4748
14.710 -29.4677
14.810 -29.4614
14.910 -29.4564
15.600 -29.4269
19.000 -29.1828
20.000 -29.1231
22.000 -29.0155
25.800 -28.8484
30.000 -28.7122
33.100 -28.6399
42.500 -28.5348
54.600 -28.5449
70.100 -28.6542
90.000 -28.8404
116.000 -29.0653
148.000 -29.3508
191.000 -29.7000
245.000 -30.0807
314.000 -30.4904
403.000 -30.9252
518.000 -31.3792
665.000 -31.8422
854.000 -32.2589
1100.000 -32.6702
1417.074 -33.0138
1825.546 -33.2681
2351.758 -33.4411
3029.651 -33.5608
3902.947 -33.6520
5027.970 -33.7289
6477.280 -33.7980
8344.354 -33.8618
10749.609 -33.9216
13848.180 -33.9777
17839.912 -34.0303
22982.258 -34.0798
29606.883 -34.1261
38141.051 -34.1696
49135.195 -34.2105
63298.391 -34.2489
81544.125 -34.2852
105049.188 -34.3196
135329.562 -34.3522
174338.250 -34.3833
224591.156 -34.4130
