0.360 -31.1680
0.450 -31.1363
0.580 -31.1637
0.750 -31.0951
1.000 -31.0590
1.280 -31.1063
1.650 -31.2274
2.120 -31.4095
2.469 -31.5932
2.510 -31.5974
2.550 -31.6072
2.591 -31.5746
2.631 -31.5867
2.671 -31.5668
2.712 -31.5785
2.752 -31.6462
2.792 -31.6320
2.832 -31.6498
2.872 -31.6559
2.912 -31.6768
2.952 -31.7014
2.992 -31.6766
3.031 -31.6882
3.071 -31.6763
3.110 -31.6846
3.150 -31.7140
3.189 -31.7961
3.228 -31.6951
3.267 -31.6149
3.306 -31.5884
3.345 -31.7280
3.384 -31.7330
3.423 -31.7380
3.462 -31.7770
3.500 -31.7189
3.539 -31.7770
3.578 -31.8424
3.616 -31.8258
3.654 -31.9054
3.693 -31.9486
3.731 -31.8867
3.769 -31.8171
3.807 -31.8118
3.845 -31.8960
3.882 -31.9196
3.920 -31.8749
3.958 -31.8224
3.995 -31.7627
4.033 -31.7256
4.070 -31.8636
4.108 -31.9363
4.145 -31.9027
4.182 -31.9286
4.219 -31.9325
4.256 -31.9071
4.293 -31.9038
4.330 -31.9514
4.366 -31.9588
4.403 -31.9435
4.440 -31.9661
4.476 -32.1050
4.512 -32.1711
4.549 -32.0716
4.585 -31.9959
4.621 -32.0371
4.657 -32.0818
4.693 -32.0526
4.729 -32.2102
4.765 -31.9030
4.801 -31.8970
4.836 -32.0657
5.000 -32.0669
5.160 -32.0553
5.330 -32.0416
5.490 -32.0141
5.660 -31.9841
5.840 -31.9440
5.934 -31.7036
6.028 -31.5706
6.122 -31.3562
6.216 -31.1615
6.310 -31.1839
6.404 -31.3655
6.497 -31.4940
6.591 -31.5337
6.685 -31.5265
6.778 -31.5027
6.872 -31.4576
6.965 -31.3907
7.058 -31.3765
7.152 -31.3963
7.245 -31.3432
7.338 -31.2353
7.431 -31.1261
7.523 -31.0081
7.616 -30.9513
7.709 -30.9660
7.802 -30.9816
7.894 -31.0318
7.987 -31.1236
8.079 -31.2090
8.171 -31.2611
8.264 -31.2702
8.356 -31.2569
8.448 -31.2409
8.540 -31.2046
8.632 -31.2344
8.724 -31.3425
8.815 -31.4638
8.907 -31.5626
8.999 -31.6346
9.090 -31.5877
9.182 -31.6242
9.273 -31.6093
9.364 -31.6302
9.455 -31.6403
9.547 -31.6302
9.638 -31.6092
9.729 -31.6632
9.819 -31.6963
9.910 -31.6883
10.001 -31.6968
10.092 -31.6782
10.182 -31.7018
10.273 -31.7284
10.363 -31.6853
10.453 -31.6613
10.544 -31.6021
10.634 -31.5981
10.724 -31.6045
10.814 -31.6124
10.904 -31.5743
10.994 -31.4853
11.084 -31.3849
11.173 -31.2042
11.263 -31.0285
11.352 -31.0738
11.442 -31.1671
11.531 -31.2443
11.580 -31.2461
11.690 -31.3520
11.790 -31.3862
11.890 -31.3886
12.000 -31.3874
12.100 -31.3903
12.210 -31.3979
12.310 -31.3890
12.410 -31.3706
12.510 -31.3320
12.620 -31.2946
12.720 -31.2599
12.820 -31.2712
12.920 -31.3173
13.020 -31.4058
13.120 -31.4960
13.230 -31.5248
13.330 -31.5334
13.430 -31.5210
13.530 -31.5193
13.630 -31.5290
13.730 -31.5682
13.830 -31.6055
13.930 -31.6393
14.020 -31.6450
14.120 -31.6443
14.220 -31.6523
14.320 -31.6641
14.420 -31.6725
14.610 -31.7162
14.710 -31.7205
14.810 -31.7277
14.910 -31.7404
15.600 -31.6551
19.000 -31.7802
20.000 -31.8109
22.000 -31.8538
25.800 -31.8465
30.000 -31.7392
33.100 -31.6459
42.500 -31.4489
54.600 -31.3639
70.100 -31.3008
90.000 -31.0897
116.000 -30.9209
148.000 -30.9061
191.000 -31.0364
245.000 -31.2843
314.000 -31.6236
403.000 -32.0345
518.000 -32.4986
665.000 -32.9952
854.000 -33.5105
1100.000 -34.0386
1417.074 -34.5577
1825.546 -35.0526
2351.758 -35.4915
3029.651 -35.8306
3902.947 -36.0530
5027.970 -36.1894
6477.280 -36.2812
8344.354 -36.3531
10749.609 -36.4156
13848.180 -36.4725
17839.912 -36.5255
22982.258 -36.5750
29606.883 -36.6214
38141.051 -36.6649
49135.195 -36.7058
63298.391 -36.7442
81544.125 -36.7805
105049.188 -36.8149
135329.562 -36.8475
174338.250 -36.8786
224591.156 -36.9083
