0.360 -29.1199
0.450 -29.0878
0.580 -29.1165
0.750 -29.0483
1.000 -29.0123
1.280 -29.0595
1.650 -29.1807
2.120 -29.3627
2.469 -29.5464
2.510 -29.5506
2.550 -29.5604
2.591 -29.5278
2.631 -29.5399
2.671 -29.5200
2.712 -29.5317
2.752 -29.5995
2.792 -29.5852
2.832 -29.6030
2.872 -29.6091
2.912 -29.6300
2.952 -29.6546
2.992 -29.6298
3.031 -29.6414
3.071 -29.6295
3.110 -29.6378
3.150 -29.6672
3.189 -29.7493
3.228 -29.6483
3.267 -29.5681
3.306 -29.5416
3.345 -29.6812
3.384 -29.6863
3.423 -29.6912
3.462 -29.7302
3.500 -29.6721
3.539 -29.7302
3.578 -29.7956
3.616 -29.7790
3.654 -29.8586
3.693 -29.9018
3.731 -29.8399
3.769 -29.7703
3.807 -29.7650
3.845 -29.8492
3.882 -29.8728
3.920 -29.8281
3.958 -29.7756
3.995 -29.7159
4.033 -29.6788
4.070 -29.8168
4.108 -29.8895
4.145 -29.8559
4.182 -29.8819
4.219 -29.8857
4.256 -29.8603
4.293 -29.8570
4.330 -29.9046
4.366 -29.9120
4.403 -29.8967
4.440 -29.9193
4.476 -30.0582
4.512 -30.1243
4.549 -30.0248
4.585 -29.9491
4.621 -29.9902
4.657 -30.0350
4.693 -30.0058
4.729 -30.1633
4.765 -29.8562
4.801 -29.8501
4.836 -30.0188
5.000 -30.0200
5.160 -30.0082
5.330 -29.9943
5.490 -29.9665
5.660 -29.9359
5.840 -29.8950
5.934 -29.6552
6.028 -29.5225
6.122 -29.3084
6.216 -29.1138
6.310 -29.1360
6.404 -29.3166
6.497 -29.4432
6.591 -29.4811
6.685 -29.4728
6.778 -29.4481
6.872 -29.4027
6.965 -29.3359
7.058 -29.3211
7.152 -29.3395
7.245 -29.2860
7.338 -29.1789
7.431 -29.0705
7.523 -28.9535
7.616 -28.8968
7.709 -28.9101
7.802 -28.9240
7.894 -28.9713
7.987 -29.0577
8.079 -29.1363
8.171 -29.1815
8.264 -29.1861
8.356 -29.1694
8.448 -29.1499
8.540 -29.1125
8.632 -29.1346
8.724 -29.2231
8.815 -29.3159
8.907 -29.3813
8.999 -29.4210
9.090 -29.3758
9.182 -29.3870
9.273 -29.3649
9.364 -29.3634
9.455 -29.3542
9.547 -29.3336
9.638 -29.3080
9.729 -29.3218
9.819 -29.3203
9.910 -29.2992
10.001 -29.0987
10.092 -29.0766
10.182 -29.0810
10.273 -29.0847
10.363 -29.0484
10.453 -29.0233
10.544 -28.9777
10.634 -28.9646
10.724 -28.9572
10.814 -28.9505
10.904 -28.9191
10.994 -28.8587
11.084 -28.7883
11.173 -28.6592
11.263 -28.5222
11.352 -28.5519
11.442 -28.6142
11.531 -28.6599
11.580 -28.6572
11.690 -28.7123
11.790 -28.7218
11.890 -28.7135
12.000 -28.7020
12.100 -28.6938
12.210 -28.6865
12.310 -28.6697
12.410 -28.6489
12.510 -28.6190
12.620 -28.5891
12.720 -28.5620
12.820 -28.5580
12.920 -28.5698
13.020 -28.5967
13.120 -28.6186
13.230 -28.6158
13.330 -28.6077
13.430 -28.5935
13.530 -28.5828
13.630 -28.5756
13.730 -28.5761
13.830 -28.5753
13.930 -28.5731
14.020 -28.5655
14.120 -28.5558
14.220 -28.5480
14.320 -28.5411
14.420 -28.5336
14.610 -28.5242
14.710 -28.5161
14.810 -28.5087
14.910 -28.5021
15.600 -28.4741
19.000 -28.2186
20.000 -28.1572
22.000 -28.0467
25.800 -27.8759
30.000 -27.7420
33.100 -27.6757
42.500 -27.5997
54.600 -27.6554
70.100 -27.8235
90.000 -28.0803
116.000 -28.3519
148.000 -28.6670
191.000 -29.0365
245.000 -29.4259
314.000 -29.8346
403.000 -30.2607
518.000 -30.7007
665.000 -31.1468
854.000 -31.5260
1100.000 -31.9039
1417.074 -32.2125
1825.546 -32.4389
2351.758 -32.5960
3029.651 -32.7089
3902.947 -32.7978
5027.970 -32.8740
6477.280 -32.9429
8344.354 -33.0068
10749.609 -33.0666
13848.180 -33.1227
17839.912 -33.1753
22982.258 -33.2247
29606.883 -33.2711
38141.051 -33.3146
49135.195 -33.3555
63298.391 -33.3939
81544.125 -33.4302
105049.188 -33.4646
135329.562 -33.4972
174338.250 -33.5283
224591.156 -33.5580
