0.360 -30.3895
0.450 -30.3571
0.580 -30.3857
0.750 -30.3175
1.000 -30.2815
1.280 -30.3287
1.650 -30.4499
2.120 -30.6320
2.469 -30.8156
2.510 -30.8198
2.550 -30.8296
2.591 -30.7970
2.631 -30.8091
2.671 -30.7892
2.712 -30.8010
2.752 -30.8687
2.792 -30.8545
2.832 -30.8722
2.872 -30.8783
2.912 -30.8993
2.952 -30.9238
2.992 -30.8990
3.031 -30.9106
3.071 -30.8987
3.110 -30.9071
3.150 -30.9364
3.189 -31.0185
3.228 -30.9175
3.267 -30.8374
3.306 -30.8108
3.345 -30.9504
3.384 -30.9555
3.423 -30.9604
3.462 -30.9994
3.500 -30.9413
3.539 -30.9994
3.578 -31.0649
3.616 -31.0483
3.654 -31.1279
3.693 -31.1710
3.731 -31.1091
3.769 -31.0395
3.807 -31.0343
3.845 -31.1184
3.882 -31.1420
3.920 -31.0973
3.958 -31.0449
3.995 -30.9851
4.033 -30.9480
4.070 -31.0860
4.108 -31.1587
4.145 -31.1251
4.182 -31.1511
4.219 -31.1549
4.256 -31.1295
4.293 -31.1262
4.330 -31.1738
4.366 -31.1813
4.403 -31.1660
4.440 -31.1886
4.476 -31.3275
4.512 -31.3935
4.549 -31.2941
4.585 -31.2183
4.621 -31.2595
4.657 -31.3043
4.693 -31.2751
4.729 -31.4326
4.765 -31.1254
4.801 -31.1194
4.836 -31.2881
5.000 -31.2894
5.160 -31.2777
5.330 -31.2640
5.490 -31.2365
5.660 -31.2064
5.840 -31.1664
5.934 -30.9259
6.028 -30.7930
6.122 -30.5786
6.216 -30.3839
6.310 -30.4063
6.404 -30.5878
6.497 -30.7162
6.591 -30.7558
6.685 -30.7486
6.778 -30.7247
6.872 -30.6796
6.965 -30.6127
7.058 -30.5985
7.152 -30.6182
7.245 -30.5650
7.338 -30.4572
7.431 -30.3480
7.523 -30.2300
7.616 -30.1733
7.709 -30.1879
7.802 -30.2034
7.894 -30.2534
7.987 -30.3449
8.079 -30.4298
8.171 -30.4815
8.264 -30.4903
8.356 -30.4768
8.448 -30.4605
8.540 -30.4241
8.632 -30.4534
8.724 -30.5601
8.815 -30.6792
8.907 -30.7754
8.999 -30.8446
9.090 -30.7978
9.182 -30.8319
9.273 -30.8162
9.364 -30.8348
9.455 -30.8429
9.547 -30.8315
9.638 -30.8100
9.729 -30.8592
9.819 -30.8879
9.910 -30.8779
10.001 -30.8306
10.092 -30.8112
10.182 -30.8309
10.273 -30.8526
10.363 -30.8108
10.453 -30.7864
10.544 -30.7298
10.634 -30.7238
10.724 -30.7271
10.814 -30.7315
10.904 -30.6948
10.994 -30.6118
11.084 -30.5173
11.173 -30.3463
11.263 -30.1774
11.352 -30.2199
11.442 -30.3075
11.531 -30.3785
11.580 -30.3793
11.690 -30.4743
11.790 -30.5027
11.890 -30.5024
12.000 -30.4984
12.100 -30.4983
12.210 -30.5019
12.310 -30.4902
12.410 -30.4705
12.510 -30.4336
12.620 -30.3976
12.720 -30.3645
12.820 -30.3713
12.920 -30.4074
13.020 -30.4768
13.120 -30.5434
13.230 -30.5601
13.330 -30.5618
13.430 -30.5483
13.530 -30.5425
13.630 -30.5450
13.730 -30.5678
13.830 -30.5880
13.930 -30.6047
14.020 -30.6037
14.120 -30.5982
14.220 -30.5981
14.320 -30.6001
14.420 -30.5999
14.610 -30.6147
14.710 -30.6118
14.810 -30.6104
14.910 -30.6117
15.600 -30.5638
19.000 -30.4122
20.000 -30.3663
22.000 -30.2773
25.800 -30.1265
30.000 -29.9927
33.100 -29.9152
42.500 -29.7759
54.600 -29.7223
70.100 -29.7363
90.000 -29.7945
116.000 -29.9149
148.000 -30.1166
191.000 -30.3992
245.000 -30.7390
314.000 -31.1299
403.000 -31.5642
518.000 -32.0316
665.000 -32.5174
854.000 -32.9934
1100.000 -33.4693
1417.074 -33.8969
1825.546 -34.2390
2351.758 -34.4762
3029.651 -34.6292
3902.947 -34.7340
5027.970 -34.8158
6477.280 -34.8865
8344.354 -34.9508
10749.609 -35.0107
13848.180 -35.0669
17839.912 -35.1195
22982.258 -35.1689
29606.883 -35.2153
38141.051 -35.2588
49135.195 -35.2997
63298.391 -35.3381
81544.125 -35.3744
105049.188 -35.4088
135329.562 -35.4414
174338.250 -35.4725
224591.156 -35.5022
