0.360 -29.4247
0.450 -29.3926
0.580 -29.4212
0.750 -29.3531
1.000 -29.3171
1.280 -29.3643
1.650 -29.4855
2.120 -29.6675
2.469 -29.8512
2.510 -29.8554
2.550 -29.8652
2.591 -29.8326
2.631 -29.8447
2.671 -29.8248
2.712 -29.8365
2.752 -29.9042
2.792 -29.8900
2.832 -29.9078
2.872 -29.9139
2.912 -29.9348
2.952 -29.9594
2.992 -29.9346
3.031 -29.9462
3.071 -29.9343
3.110 -29.9426
3.150 -29.9720
3.189 -30.0541
3.228 -29.9531
3.267 -29.8729
3.306 -29.8464
3.345 -29.9860
3.384 -29.9910
3.423 -29.9960
3.462 -30.0350
3.500 -29.9769
3.539 -30.0350
3.578 -30.1004
3.616 -30.0838
3.654 -30.1634
3.693 -30.2066
3.731 -30.1447
3.769 -30.0751
3.807 -30.0698
3.845 -30.1540
3.882 -30.1776
3.920 -30.1329
3.958 -30.0804
3.995 -30.0207
4.033 -29.9836
4.070 -30.1216
4.108 -30.1943
4.145 -30.1607
4.182 -30.1866
4.219 -30.1905
4.256 -30.1651
4.293 -30.1618
4.330 -30.2094
4.366 -30.2168
4.403 -30.2015
4.440 -30.2241
4.476 -30.3630
4.512 -30.4291
4.549 -30.3296
4.585 -30.2539
4.621 -30.2950
4.657 -30.3398
4.693 -30.3106
4.729 -30.4682
4.765 -30.1610
4.801 -30.1550
4.836 -30.3236
5.000 -30.3248
5.160 -30.3131
5.330 -30.2993
5.490 -30.2716
5.660 -30.2412
5.840 -30.2007
5.934 -29.9606
6.028 -29.8278
6.122 -29.6136
6.216 -29.4190
6.310 -29.4412
6.404 -29.6223
6.497 -29.7496
6.591 -29.7882
6.685 -29.7803
6.778 -29.7560
6.872 -29.7107
6.965 -29.6439
7.058 -29.6293
7.152 -29.6483
7.245 -29.5949
7.338 -29.4875
7.431 -29.3787
7.523 -29.2614
7.616 -29.2046
7.709 -29.2185
7.802 -29.2330
7.894 -29.2814
7.987 -29.3698
8.079 -29.4509
8.171 -29.4987
8.264 -29.5049
8.356 -29.4894
8.448 -29.4711
8.540 -29.4341
8.632 -29.4589
8.724 -29.5542
8.815 -29.6565
8.907 -29.7325
8.999 -29.7818
9.090 -29.7360
9.182 -29.7543
9.273 -29.7341
9.364 -29.7385
9.455 -29.7342
9.547 -29.7161
9.638 -29.6915
9.729 -29.7148
9.819 -29.7208
9.910 -29.7023
10.001 -29.5182
10.092 -29.4966
10.182 -29.5042
10.273 -29.5116
10.363 -29.4740
10.453 -29.4489
10.544 -29.4009
10.634 -29.3891
10.724 -29.3837
10.814 -29.3791
10.904 -29.3465
10.994 -29.2814
11.084 -29.2058
11.173 -29.0671
11.263 -28.9224
11.352 -28.9552
11.442 -29.0233
11.531 -29.0745
11.580 -29.0725
11.690 -29.1357
11.790 -29.1488
11.890 -29.1418
12.000 -29.1315
12.100 -29.1246
12.210 -29.1191
12.310 -29.1028
12.410 -29.0818
12.510 -29.0504
12.620 -29.0191
12.720 -28.9907
12.820 -28.9883
12.920 -29.0040
13.020 -29.0373
13.120 -29.0653
13.230 -29.0648
13.330 -29.0578
13.430 -29.0435
13.530 -29.0332
13.630 -29.0270
13.730 -29.0300
13.830 -29.0314
13.930 -29.0310
14.020 -29.0240
14.120 -29.0146
14.220 -29.0075
14.320 -29.0013
14.420 -28.9944
14.610 -28.9870
14.710 -28.9793
14.810 -28.9723
14.910 -28.9664
15.600 -28.9385
19.000 -28.6853
20.000 -28.6243
22.000 -28.5148
25.800 -28.3456
30.000 -28.2099
33.100 -28.1399
42.500 -28.0469
54.600 -28.0771
70.100 -28.2136
90.000 -28.4340
116.000 -28.6835
148.000 -28.9865
191.000 -29.3488
245.000 -29.7363
314.000 -30.1472
403.000 -30.5786
518.000 -31.0260
665.000 -31.4804
854.000 -31.8777
1100.000 -32.2711
1417.074 -32.5953
1825.546 -32.8337
2351.758 -32.9973
3029.651 -33.1129
3902.947 -33.2027
5027.970 -33.2791
6477.280 -33.3481
8344.354 -33.4119
10749.609 -33.4717
13848.180 -33.5278
17839.912 -33.5804
22982.258 -33.6298
29606.883 -33.6762
38141.051 -33.7197
49135.195 -33.7606
63298.391 -33.7990
81544.125 -33.8353
105049.188 -33.8697
135329.562 -33.9023
174338.250 -33.9334
224591.156 -33.9631
