0.360 -31.1491
0.450 -31.1172
0.580 -31.1447
0.750 -31.0762
1.000 -31.0401
1.280 -31.0873
1.650 -31.2085
2.120 -31.3906
2.469 -31.5742
2.510 -31.5784
2.550 -31.5882
2.591 -31.5556
2.631 -31.5677
2.671 -31.5478
2.712 -31.5596
2.752 -31.6273
2.792 -31.6131
2.832 -31.6308
2.872 -31.6369
2.912 -31.6579
2.952 -31.6824
2.992 -31.6576
3.031 -31.6692
3.071 -31.6573
3.110 -31.6657
3.150 -31.6950
3.189 -31.7771
3.228 -31.6761
3.267 -31.5960
3.306 -31.5695
3.345 -31.7090
3.384 -31.7141
3.423 -31.7191
3.462 -31.7580
3.500 -31.6999
3.539 -31.7580
3.578 -31.8235
3.616 -31.8069
3.654 -31.8865
3.693 -31.9296
3.731 -31.8678
3.769 -31.7981
3.807 -31.7929
3.845 -31.8770
3.882 -31.9006
3.920 -31.8559
3.958 -31.8035
3.995 -31.7437
4.033 -31.7067
4.070 -31.8447
4.108 -31.9173
4.145 -31.8837
4.182 -31.9097
4.219 -31.9135
4.256 -31.8881
4.293 -31.8849
4.330 -31.9324
4.366 -31.9399
4.403 -31.9246
4.440 -31.9472
4.476 -32.0861
4.512 -32.1521
4.549 -32.0527
4.585 -31.9769
4.621 -32.0181
4.657 -32.0629
4.693 -32.0337
4.729 -32.1913
4.765 -31.8841
4.801 -31.8780
4.836 -32.0467
5.000 -32.0480
5.160 -32.0364
5.330 -32.0227
5.490 -31.9952
5.660 -31.9651
5.840 -31.9251
5.934 -31.6846
6.028 -31.5517
6.122 -31.3372
6.216 -31.1425
6.310 -31.1650
6.404 -31.3466
6.497 -31.4751
6.591 -31.5147
6.685 -31.5076
6.778 -31.4837
6.872 -31.4387
6.965 -31.3717
7.058 -31.3576
7.152 -31.3774
7.245 -31.3242
7.338 -31.2163
7.431 -31.1071
7.523 -30.9891
7.616 -30.9323
7.709 -30.9471
7.802 -30.9627
7.894 -31.0128
7.987 -31.1046
8.079 -31.1900
8.171 -31.2422
8.264 -31.2513
8.356 -31.2380
8.448 -31.2219
8.540 -31.1856
8.632 -31.2154
8.724 -31.3236
8.815 -31.4448
8.907 -31.5436
8.999 -31.6157
9.090 -31.5688
9.182 -31.6052
9.273 -31.5903
9.364 -31.6112
9.455 -31.6214
9.547 -31.6112
9.638 -31.5903
9.729 -31.6442
9.819 -31.6774
9.910 -31.6693
10.001 -31.6779
10.092 -31.6592
10.182 -31.6829
10.273 -31.7094
10.363 -31.6664
10.453 -31.6423
10.544 -31.5831
10.634 -31.5791
10.724 -31.5856
10.814 -31.5934
10.904 -31.5553
10.994 -31.4664
11.084 -31.3659
11.173 -31.1852
11.263 -31.0095
11.352 -31.0548
11.442 -31.1481
11.531 -31.2253
11.580 -31.2272
11.690 -31.3331
11.790 -31.3673
11.890 -31.3696
12.000 -31.3684
12.100 -31.3713
12.210 -31.3790
12.310 -31.3700
12.410 -31.3517
12.510 -31.3130
12.620 -31.2756
12.720 -31.2409
12.820 -31.2522
12.920 -31.2983
13.020 -31.3868
13.120 -31.4771
13.230 -31.5058
13.330 -31.5145
13.430 -31.5021
13.530 -31.5003
13.630 -31.5100
13.730 -31.5492
13.830 -31.5865
13.930 -31.6203
14.020 -31.6260
14.120 -31.6253
14.220 -31.6333
14.320 -31.6452
14.420 -31.6535
14.610 -31.6972
14.710 -31.7015
14.810 -31.7087
14.910 -31.7214
15.600 -31.6361
19.000 -31.7610
20.000 -31.7917
22.000 -31.8344
25.800 -31.8267
30.000 -31.7191
33.100 -31.6257
42.500 -31.4281
54.600 -31.3400
70.100 -31.2687
90.000 -31.0562
116.000 -30.8944
148.000 -30.8857
191.000 -31.0204
245.000 -31.2709
314.000 -31.6119
403.000 -32.0236
518.000 -32.4881
665.000 -32.9847
854.000 -33.4997
1100.000 -34.0274
1417.074 -34.5459
1825.546 -35.0393
2351.758 -35.4750
3029.651 -35.8096
3902.947 -36.0280
5027.970 -36.1622
6477.280 -36.2530
8344.354 -36.3246
10749.609 -36.3869
13848.180 -36.4439
17839.912 -36.4968
22982.258 -36.5463
29606.883 -36.5927
38141.051 -36.6362
49135.195 -36.6771
63298.391 -36.7155
81544.125 -36.7518
105049.188 -36.7862
135329.562 -36.8188
174338.250 -36.8499
224591.156 -36.8796
